LGA_CODE_2016,LGA_NAME_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_NAME
25430,Mount Alexander (S),20455,CAMPBELLS CREEK,Victoria
25430,Mount Alexander (S),20544,CHEWTON,Victoria
25430,Mount Alexander (S),21129,HARCOURT,Victoria
25430,Mount Alexander (S),21812,MUCKLEFORD,Victoria
25430,Mount Alexander (S),22728,WELSHMANS REEF,Victoria
25430,Mount Alexander (S),21924,NEWSTEAD,Victoria
25430,Mount Alexander (S),20901,FARADAY,Victoria
25430,Mount Alexander (S),20140,BARKERS CREEK,Victoria
25430,Mount Alexander (S),21108,GUILDFORD,Victoria
25430,Mount Alexander (S),20948,FRYERSTOWN,Victoria
25430,Mount Alexander (S),21130,HARCOURT NORTH,Victoria
25430,Mount Alexander (S),21050,GOLDEN POINT,Victoria
25430,Mount Alexander (S),20457,CAMPBELLTOWN,Victoria
25430,Mount Alexander (S),21265,JOYCES CREEK,Victoria
25430,Mount Alexander (S),20137,BARINGHUP,Victoria
25430,Mount Alexander (S),20316,BRADFORD,Victoria
25430,Mount Alexander (S),22131,RAVENSWOOD SOUTH,Victoria
25430,Mount Alexander (S),21520,LOCKWOOD SOUTH,Victoria
25430,Mount Alexander (S),22130,RAVENSWOOD,Victoria
25430,Mount Alexander (S),21967,NUGGETTY,Victoria
25430,Mount Alexander (S),22652,WALMER,Victoria
25430,Mount Alexander (S),21076,GOWER,Victoria
25430,Mount Alexander (S),22222,SANDON,Victoria
25430,Mount Alexander (S),22367,STRATHLEA,Victoria
25430,Mount Alexander (S),22888,YANDOIT HILLS,Victoria
25430,Mount Alexander (S),22735,WERONA,Victoria
25430,Mount Alexander (S),22892,YAPEEN,Victoria
25430,Mount Alexander (S),22610,VAUGHAN,Victoria
25430,Mount Alexander (S),20857,ELPHINSTONE,Victoria
25430,Mount Alexander (S),21660,METCALFE,Victoria
25430,Mount Alexander (S),21575,MALMSBURY,Victoria
25430,Mount Alexander (S),22391,SUTTON GRANGE,Victoria
25430,Mount Alexander (S),22142,REDESDALE,Victoria
25430,Mount Alexander (S),21849,MYRTLE CREEK,Victoria
25430,Mount Alexander (S),22356,STRANGWAYS,Victoria
25430,Mount Alexander (S),21813,MUCKLEFORD SOUTH,Victoria
25430,Mount Alexander (S),21092,GREEN GULLY,Victoria
25430,Mount Alexander (S),20136,BARFOLD,Victoria
25430,Mount Alexander (S),21456,LANGLEY,Victoria
25430,Mount Alexander (S),21661,METCALFE EAST,Victoria
25430,Mount Alexander (S),21094,GREENHILL,Victoria
25430,Mount Alexander (S),22437,TARILTA,Victoria
25430,Mount Alexander (S),21727,MOOLORT,Victoria
25430,Mount Alexander (S),22448,TARRENGOWER,Victoria
25430,Mount Alexander (S),20138,BARINGHUP WEST,Victoria
25430,Mount Alexander (S),21894,NEEREMAN,Victoria
25430,Mount Alexander (S),20489,CARISBROOK,Victoria
25430,Mount Alexander (S),20836,EDDINGTON,Victoria
25490,Moyne (S),20709,DARLINGTON,Victoria
25490,Moyne (S),20802,DUNDONNELL,Victoria
25490,Moyne (S),22113,PURA PURA,Victoria
25490,Moyne (S),21755,MORTLAKE,Victoria
25490,Moyne (S),22846,WOORNDOO,Victoria
25490,Moyne (S),21369,KOLORA,Victoria
25490,Moyne (S),22490,THE SISTERS,Victoria
25490,Moyne (S),20939,FRAMLINGHAM EAST,Victoria
25490,Moyne (S),22476,TERANG,Victoria
25490,Moyne (S),20938,FRAMLINGHAM,Victoria
25490,Moyne (S),20962,GARVOC,Victoria
25490,Moyne (S),20852,ELLERSLIE,Victoria
25490,Moyne (S),21169,HEXHAM,Victoria
25490,Moyne (S),21550,MACARTHUR,Victoria
25490,Moyne (S),20224,BESSIEBELLE,Victoria
25490,Moyne (S),20323,BREAKAWAY CREEK,Victoria
25490,Moyne (S),20430,BYADUK,Victoria
25490,Moyne (S),21363,KNEBSWORTH,Victoria
25490,Moyne (S),22644,WALLACEDALE,Victoria
25490,Moyne (S),20981,GERRIGERRUP,Victoria
25490,Moyne (S),22683,WARRABKOOK,Victoria
25490,Moyne (S),20477,CARAMUT,Victoria
25490,Moyne (S),21685,MINJAH,Victoria
25490,Moyne (S),21682,MINHAMITE,Victoria
25490,Moyne (S),22044,PENSHURST,Victoria
25490,Moyne (S),22114,PURDEET,Victoria
25490,Moyne (S),22836,WOOLSTHORPE,Victoria
25490,Moyne (S),20345,BROADWATER,Victoria
25490,Moyne (S),21141,HAWKESDALE,Victoria
25490,Moyne (S),22773,WILLATOOK,Victoria
25490,Moyne (S),22451,TARRONE,Victoria
25490,Moyne (S),22003,ORFORD,Victoria
25490,Moyne (S),21084,GRASSMERE,Victoria
25490,Moyne (S),21869,NAREEB,Victoria
25490,Moyne (S),22093,PORT FAIRY,Victoria
25490,Moyne (S),21388,KOROIT,Victoria
25490,Moyne (S),22050,PETERBOROUGH,Victoria
25490,Moyne (S),22549,TOWER HILL,Victoria
25490,Moyne (S),22881,YAMBUK,Victoria
25490,Moyne (S),22305,SOUTHERN CROSS,Victoria
25490,Moyne (S),21874,NARINGAL,Victoria
25490,Moyne (S),21875,NARINGAL EAST,Victoria
25490,Moyne (S),22528,TOOLONG,Victoria
25490,Moyne (S),22185,ROSEBROOK,Victoria
25490,Moyne (S),21360,KIRKSTALL,Victoria
25490,Moyne (S),20673,CROSSLEY,Victoria
25490,Moyne (S),21219,ILLOWA,Victoria
25490,Moyne (S),20731,DENNINGTON,Victoria
25490,Moyne (S),22894,YARPTURK,Victoria
25490,Moyne (S),22889,YANGERY,Victoria
25490,Moyne (S),21566,MAILORS FLAT,Victoria
25490,Moyne (S),20426,BUSHFIELD,Victoria
25490,Moyne (S),22821,WOODFORD,Victoria
25490,Moyne (S),22116,PURNIM WEST,Victoria
25490,Moyne (S),22115,PURNIM,Victoria
25490,Moyne (S),22670,WANGOOM,Victoria
25490,Moyne (S),22697,WARRNAMBOOL,Victoria
25490,Moyne (S),22485,THE COVE,Victoria
25490,Moyne (S),21640,MEPUNGA EAST,Victoria
25490,Moyne (S),21639,MEPUNGA,Victoria
25490,Moyne (S),21969,NULLAWARRE,Victoria
25490,Moyne (S),22019,PANMURE,Victoria
25490,Moyne (S),21970,NULLAWARRE NORTH,Victoria
25490,Moyne (S),20835,ECKLIN SOUTH,Victoria
25490,Moyne (S),20093,AYRFORD,Victoria
25490,Moyne (S),22441,TAROON,Victoria
25490,Moyne (S),21410,LAANG,Victoria
25490,Moyne (S),21938,NIRRANDA EAST,Victoria
25490,Moyne (S),21937,NIRRANDA,Victoria
25490,Moyne (S),20691,CURDIEVALE,Victoria
25490,Moyne (S),21641,MEPUNGA WEST,Victoria
25490,Moyne (S),22590,TYRENDARRA EAST,Victoria
25490,Moyne (S),20027,ALLANSFORD,Victoria
25490,Moyne (S),20682,CUDGEE,Victoria
25620,Murrindindi (S),20021,ALEXANDRA,Victoria
25620,Murrindindi (S),20741,DEVILS RIVER,Victoria
25620,Murrindindi (S),22460,TAYLOR BAY,Victoria
25620,Murrindindi (S),20005,ACHERON,Victoria
25620,Murrindindi (S),22749,WHANREGARWEN,Victoria
25620,Murrindindi (S),20429,BUXTON,Victoria
25620,Murrindindi (S),22407,TAGGERTY,Victoria
25620,Murrindindi (S),21046,GOBUR,Victoria
25620,Murrindindi (S),22893,YARCK,Victoria
25620,Murrindindi (S),22497,THORNTON,Victoria
25620,Murrindindi (S),20844,EILDON,Victoria
25620,Murrindindi (S),21609,MARYSVILLE,Victoria
25620,Murrindindi (S),21868,NARBETHONG,Victoria
25620,Murrindindi (S),21499,LIMESTONE,Victoria
25620,Murrindindi (S),21659,MERTON,Victoria
25620,Murrindindi (S),22477,TERIP TERIP,Victoria
25620,Murrindindi (S),20902,FAWCETT,Victoria
25620,Murrindindi (S),21288,KANUMBRA,Victoria
25620,Murrindindi (S),21570,MAINTONGOON,Victoria
25620,Murrindindi (S),21386,KORIELLA,Victoria
25620,Murrindindi (S),20516,CATHKIN,Victoria
25620,Murrindindi (S),22198,RUBICON,Victoria
25620,Murrindindi (S),21835,MURRINDINDI,Victoria
25620,Murrindindi (S),22523,TOOLANGI,Victoria
25620,Murrindindi (S),20868,ENOCHS POINT,Victoria
29399,Unincorporated Vic,21609,MARYSVILLE,Victoria
25620,Murrindindi (S),21350,KINGLAKE,Victoria
25620,Murrindindi (S),21191,HOMEWOOD,Victoria
25620,Murrindindi (S),22909,YEA,Victoria
25620,Murrindindi (S),21352,KINGLAKE WEST,Victoria
25620,Murrindindi (S),20926,FLOWERDALE,Victoria
25620,Murrindindi (S),21351,KINGLAKE CENTRAL,Victoria
25620,Murrindindi (S),20509,CASTELLA,Victoria
25620,Murrindindi (S),22200,RUFFY,Victoria
25620,Murrindindi (S),20522,CAVEAT,Victoria
25620,Murrindindi (S),21177,HIGHLANDS,Victoria
25620,Murrindindi (S),20783,DROPMORE,Victoria
25620,Murrindindi (S),21342,KILLINGWORTH,Victoria
25620,Murrindindi (S),21326,KERRISDALE,Victoria
25620,Murrindindi (S),22359,STRATH CREEK,Victoria
25620,Murrindindi (S),21709,MOLESWORTH,Victoria
25620,Murrindindi (S),22052,PHEASANT CREEK,Victoria
25620,Murrindindi (S),21013,GLENBURN,Victoria
25620,Murrindindi (S),20984,GHIN GHIN,Victoria
25710,Nillumbik (S),22148,RESEARCH,Victoria
25710,Nillumbik (S),20859,ELTHAM,Victoria
25710,Nillumbik (S),21957,NORTH WARRANDYTE,Victoria
25710,Nillumbik (S),20860,ELTHAM NORTH,Victoria
25710,Nillumbik (S),21286,KANGAROO GROUND,Victoria
25710,Nillumbik (S),22714,WATTLE GLEN,Victoria
25710,Nillumbik (S),21096,GREENSBOROUGH,Victoria
25710,Nillumbik (S),22072,PLENTY,Victoria
25710,Nillumbik (S),20746,DIAMOND CREEK,Victoria
25710,Nillumbik (S),21214,HURSTBRIDGE,Victoria
25710,Nillumbik (S),22901,YARRAMBAT,Victoria
25710,Nillumbik (S),20556,CHRISTMAS HILLS,Victoria
25710,Nillumbik (S),22020,PANTON HILL,Victoria
25710,Nillumbik (S),22321,ST ANDREWS,Victoria
25710,Nillumbik (S),20650,COTTLES BRIDGE,Victoria
25710,Nillumbik (S),21979,NUTFIELD,Victoria
25710,Nillumbik (S),22710,WATSONS CREEK,Victoria
25710,Nillumbik (S),21350,KINGLAKE,Victoria
25710,Nillumbik (S),20773,DOREEN,Victoria
25710,Nillumbik (S),22284,SMITHS GULLY,Victoria
25710,Nillumbik (S),20070,ARTHURS CREEK,Victoria
25710,Nillumbik (S),22364,STRATHEWEN,Victoria
25710,Nillumbik (S),20206,BEND OF ISLANDS,Victoria
25710,Nillumbik (S),21352,KINGLAKE WEST,Victoria
25810,Northern Grampians (S),22323,ST ARNAUD,Victoria
25810,Northern Grampians (S),22324,ST ARNAUD EAST,Victoria
25810,Northern Grampians (S),20087,AVON PLAINS,Victoria
25810,Northern Grampians (S),20628,COPE COPE,Victoria
25810,Northern Grampians (S),22021,PARADISE,Victoria
25810,Northern Grampians (S),22544,TOTTINGTON,Victoria
25810,Northern Grampians (S),21890,NAVARRE,Victoria
25810,Northern Grampians (S),22373,STUART MILL,Victoria
25810,Northern Grampians (S),20479,CARAPOOEE WEST,Victoria
25810,Northern Grampians (S),20478,CARAPOOEE,Victoria
25810,Northern Grampians (S),20700,DALYENONG,Victoria
25810,Northern Grampians (S),20863,EMU,Victoria
25810,Northern Grampians (S),22140,REDBANK,Victoria
25810,Northern Grampians (S),22388,SUTHERLAND,Victoria
25810,Northern Grampians (S),21726,MOOLERR,Victoria
25810,Northern Grampians (S),21088,GRE GRE NORTH,Victoria
25810,Northern Grampians (S),22325,ST ARNAUD NORTH,Victoria
25810,Northern Grampians (S),22399,SWANWATER,Victoria
25810,Northern Grampians (S),20626,COONOOER WEST,Victoria
25810,Northern Grampians (S),22400,SWANWATER WEST,Victoria
25810,Northern Grampians (S),21063,GOOROC,Victoria
25810,Northern Grampians (S),20625,COONOOER BRIDGE,Victoria
25810,Northern Grampians (S),22156,RICH AVON EAST,Victoria
25810,Northern Grampians (S),22157,RICH AVON WEST,Victoria
25810,Northern Grampians (S),20134,BANYENA,Victoria
25810,Northern Grampians (S),22921,YORK PLAINS,Victoria
25810,Northern Grampians (S),21599,MARNOO EAST,Victoria
25810,Northern Grampians (S),22562,TRAYNORS LAGOON,Victoria
25810,Northern Grampians (S),21598,MARNOO,Victoria
25810,Northern Grampians (S),20270,BOLANGUM,Victoria
25810,Northern Grampians (S),21089,GRE GRE SOUTH,Victoria
25810,Northern Grampians (S),21087,GRE GRE,Victoria
25810,Northern Grampians (S),20182,BEAZLEYS BRIDGE,Victoria
25810,Northern Grampians (S),22194,ROSTRON,Victoria
25810,Northern Grampians (S),22794,WINJALLOK,Victoria
25810,Northern Grampians (S),21809,MOYREISK,Victoria
25810,Northern Grampians (S),21888,NATTE YALLOCK,Victoria
25810,Northern Grampians (S),20057,ARCHDALE,Victoria
25810,Northern Grampians (S),20058,ARCHDALE JUNCTION,Victoria
25810,Northern Grampians (S),22281,SLATY CREEK,Victoria
25810,Northern Grampians (S),21379,KOOREH,Victoria
25810,Northern Grampians (S),21522,LOGAN,Victoria
25810,Northern Grampians (S),21075,GOWAR EAST,Victoria
25810,Northern Grampians (S),21425,LAKE FYANS,Victoria
25810,Northern Grampians (S),20198,BELLFIELD,Victoria
25810,Northern Grampians (S),21428,LAKE LONSDALE,Victoria
25810,Northern Grampians (S),21034,GLENORCHY,Victoria
25810,Northern Grampians (S),22343,STAWELL,Victoria
25810,Northern Grampians (S),21090,GREAT WESTERN,Victoria
25810,Northern Grampians (S),21218,ILLAWARRA,Victoria
25810,Northern Grampians (S),20444,CALLAWADDA,Victoria
25810,Northern Grampians (S),22647,WALLALOO EAST,Victoria
25810,Northern Grampians (S),21289,KANYA,Victoria
25810,Northern Grampians (S),21119,HALLS GAP,Victoria
25810,Northern Grampians (S),20952,FYANS CREEK,Victoria
25810,Northern Grampians (S),21708,MOKEPILLY,Victoria
25810,Northern Grampians (S),22636,WAL WAL,Victoria
25810,Northern Grampians (S),21539,LUBECK,Victoria
25810,Northern Grampians (S),22154,RIACHELLA,Victoria
25810,Northern Grampians (S),21474,LEDCOURT,Victoria
25810,Northern Grampians (S),21777,MOUNT DRYDEN,Victoria
25810,Northern Grampians (S),20721,DEEP LEAD,Victoria
25810,Northern Grampians (S),21449,LANDSBOROUGH WEST,Victoria
25810,Northern Grampians (S),22712,WATTLE CREEK,Victoria
25810,Northern Grampians (S),22572,TULKARA,Victoria
25810,Northern Grampians (S),20614,CONCONGELLA,Victoria
25810,Northern Grampians (S),20249,BLACK RANGE,Victoria
25810,Northern Grampians (S),20196,BELLELLEN,Victoria
25810,Northern Grampians (S),21085,GRAYS BRIDGE,Victoria
25810,Northern Grampians (S),22646,WALLALOO,Victoria
25810,Northern Grampians (S),21600,MARNOO WEST,Victoria
25810,Northern Grampians (S),22700,WARTOOK,Victoria
25810,Northern Grampians (S),22929,ZUMSTEINS,Victoria
25810,Northern Grampians (S),21095,GREENS CREEK,Victoria
25810,Northern Grampians (S),21754,MORRL MORRL,Victoria
25810,Northern Grampians (S),20454,CAMPBELLS BRIDGE,Victoria
25810,Northern Grampians (S),21261,JOEL JOEL,Victoria
25810,Northern Grampians (S),20979,GERMANIA,Victoria
25810,Northern Grampians (S),20675,CROWLANDS,Victoria
25810,Northern Grampians (S),20378,BULGANA,Victoria
25810,Northern Grampians (S),21262,JOEL SOUTH,Victoria
25810,Northern Grampians (S),22256,SHAYS FLAT,Victoria
25900,Port Phillip (C),20861,ELWOOD,Victoria
25900,Port Phillip (C),20104,BALACLAVA,Victoria
25900,Port Phillip (C),22332,ST KILDA,Victoria
25900,Port Phillip (C),22333,ST KILDA EAST,Victoria
25900,Port Phillip (C),22334,ST KILDA WEST,Victoria
25900,Port Phillip (C),21629,MELBOURNE,Victoria
25900,Port Phillip (C),22167,RIPPONLEA,Victoria
25900,Port Phillip (C),22791,WINDSOR,Victoria
25900,Port Phillip (C),22299,SOUTH MELBOURNE,Victoria
25900,Port Phillip (C),22095,PORT MELBOURNE,Victoria
25900,Port Phillip (C),21666,MIDDLE PARK,Victoria
25900,Port Phillip (C),20017,ALBERT PARK,Victoria
25900,Port Phillip (C),22304,SOUTHBANK,Victoria
25990,Pyrenees (S),20086,AVOCA,Victoria
25990,Pyrenees (S),22716,WAUBRA,Victoria
25990,Pyrenees (S),22127,RATHSCAR,Victoria
25990,Pyrenees (S),21012,GLENBRAE,Victoria
25990,Pyrenees (S),20874,ERCILDOUNE,Victoria
25990,Pyrenees (S),21728,MOONAMBEL,Victoria
25990,Pyrenees (S),21026,GLENLOFTY,Victoria
25990,Pyrenees (S),20675,CROWLANDS,Victoria
25990,Pyrenees (S),21788,MOUNT LONARCH,Victoria
25990,Pyrenees (S),22560,TRAWALLA,Victoria
25990,Pyrenees (S),20414,BURNBANK,Victoria
25990,Pyrenees (S),21444,LAMPLOUGH,Victoria
25990,Pyrenees (S),20398,BUNG BONG,Victoria
25990,Pyrenees (S),21492,LILLICUR,Victoria
25990,Pyrenees (S),21189,HOMEBUSH,Victoria
25990,Pyrenees (S),21888,NATTE YALLOCK,Victoria
25990,Pyrenees (S),22128,RATHSCAR WEST,Victoria
25990,Pyrenees (S),22140,REDBANK,Victoria
25990,Pyrenees (S),20560,CHUTE,Victoria
25990,Pyrenees (S),22695,WARRENMANG,Victoria
25990,Pyrenees (S),22047,PERCYDALE,Victoria
25990,Pyrenees (S),20855,ELMHURST,Victoria
25990,Pyrenees (S),22706,WATERLOO,Victoria
25990,Pyrenees (S),22433,TANWOOD,Victoria
25990,Pyrenees (S),21027,GLENLOGIE,Victoria
25990,Pyrenees (S),21964,NOWHERE CREEK,Victoria
25990,Pyrenees (S),20888,EVANSFORD,Victoria
25990,Pyrenees (S),21488,LEXTON,Victoria
25990,Pyrenees (S),21448,LANDSBOROUGH,Victoria
25990,Pyrenees (S),22256,SHAYS FLAT,Victoria
25990,Pyrenees (S),20040,AMPHITHEATRE,Victoria
25990,Pyrenees (S),21037,GLENPATRICK,Victoria
25990,Pyrenees (S),21453,LANGI KAL KAL,Victoria
25990,Pyrenees (S),20141,BARKLY,Victoria
25990,Pyrenees (S),20946,FRENCHMANS,Victoria
25990,Pyrenees (S),21890,NAVARRE,Victoria
25990,Pyrenees (S),20180,BEAUFORT,Victoria
25990,Pyrenees (S),22290,SNAKE VALLEY,Victoria
25990,Pyrenees (S),20672,CROSS ROADS,Victoria
25990,Pyrenees (S),22349,STOCKYARD HILL,Victoria
25990,Pyrenees (S),22124,RAGLAN,Victoria
25990,Pyrenees (S),20423,BURRUMBEET,Victoria
25990,Pyrenees (S),21439,LAKE WONGAN,Victoria
25990,Pyrenees (S),22279,SKIPTON,Victoria
25990,Pyrenees (S),21427,LAKE GOLDSMITH,Victoria
25990,Pyrenees (S),20363,BUANGOR,Victoria
25990,Pyrenees (S),21636,MENA PARK,Victoria
25990,Pyrenees (S),21906,NERRING,Victoria
25990,Pyrenees (S),22288,SMYTHESDALE,Victoria
25990,Pyrenees (S),21181,HILLCREST,Victoria
25990,Pyrenees (S),20496,CARNGHAM,Victoria
25990,Pyrenees (S),20327,BREWSTER,Victoria
25990,Pyrenees (S),22071,PITTONG,Victoria
25990,Pyrenees (S),21505,LINTON,Victoria
25990,Pyrenees (S),20537,CHEPSTOWE,Victoria
25990,Pyrenees (S),21567,MAIN LEAD,Victoria
25990,Pyrenees (S),22351,STONELEIGH,Victoria
25990,Pyrenees (S),21665,MIDDLE CREEK,Victoria
25990,Pyrenees (S),21782,MOUNT EMU,Victoria
25990,Pyrenees (S),20502,CARRANBALLAC,Victoria
25990,Pyrenees (S),22371,STREATHAM,Victoria
26080,Queenscliffe (B),22123,QUEENSCLIFF,Victoria
26080,Queenscliffe (B),22076,POINT LONSDALE,Victoria
26080,Queenscliffe (B),22395,SWAN ISLAND,Victoria
26170,South Gippsland (S),21481,LEONGATHA,Victoria
26170,South Gippsland (S),21626,MEENIYAN,Victoria
26170,South Gippsland (S),21692,MIRBOO NORTH,Victoria
26170,South Gippsland (S),22613,VENUS BAY,Victoria
26170,South Gippsland (S),20708,DARLIMURLA,Victoria
26170,South Gippsland (S),22642,WALKERVILLE SOUTH,Victoria
26170,South Gippsland (S),22640,WALKERVILLE,Victoria
26170,South Gippsland (S),22453,TARWIN LOWER,Victoria
26170,South Gippsland (S),22353,STONY CREEK,Victoria
26170,South Gippsland (S),22452,TARWIN,Victoria
26170,South Gippsland (S),21667,MIDDLE TARWIN,Victoria
26170,South Gippsland (S),21226,INVERLOCH,Victoria
26170,South Gippsland (S),22102,POUND CREEK,Victoria
26170,South Gippsland (S),21483,LEONGATHA SOUTH,Victoria
26170,South Gippsland (S),21378,KOONWARRA,Victoria
26170,South Gippsland (S),21903,NERRENA,Victoria
26170,South Gippsland (S),21120,HALLSTON,Victoria
26170,South Gippsland (S),20147,BAROMI,Victoria
26170,South Gippsland (S),21691,MIRBOO,Victoria
26170,South Gippsland (S),20727,DELBURN,Victoria
26170,South Gippsland (S),21111,GUNYAH,Victoria
26170,South Gippsland (S),20799,DUMBALK NORTH,Victoria
26170,South Gippsland (S),20762,DOLLAR,Victoria
26170,South Gippsland (S),21384,KOOROOMAN,Victoria
26170,South Gippsland (S),20297,BOOROOL,Victoria
26170,South Gippsland (S),22769,WILD DOG VALLEY,Victoria
26170,South Gippsland (S),21779,MOUNT ECCLES,Victoria
26170,South Gippsland (S),22568,TRIDA,Victoria
26170,South Gippsland (S),20894,FAIRBANK,Victoria
26170,South Gippsland (S),22641,WALKERVILLE NORTH,Victoria
26170,South Gippsland (S),20024,ALLAMBEE RESERVE,Victoria
26170,South Gippsland (S),20025,ALLAMBEE SOUTH,Victoria
26170,South Gippsland (S),22096,PORT WELSHPOOL,Victoria
26170,South Gippsland (S),22531,TOORA,Victoria
26170,South Gippsland (S),20934,FOSTER,Victoria
26170,South Gippsland (S),22225,SANDY POINT,Victoria
26170,South Gippsland (S),22885,YANAKIE,Victoria
26170,South Gippsland (S),22675,WARATAH BAY,Victoria
26170,South Gippsland (S),20915,FISH CREEK,Victoria
26170,South Gippsland (S),22094,PORT FRANKLIN,Victoria
26170,South Gippsland (S),20935,FOSTER NORTH,Victoria
26170,South Gippsland (S),22840,WOORARRA WEST,Victoria
26170,South Gippsland (S),20241,BINGINWARRI,Victoria
26170,South Gippsland (S),22532,TOORA NORTH,Victoria
26170,South Gippsland (S),21157,HEDLEY,Victoria
26170,South Gippsland (S),22729,WELSHPOOL,Victoria
26170,South Gippsland (S),21145,HAZEL PARK,Victoria
26170,South Gippsland (S),22839,WOORARRA EAST,Victoria
26170,South Gippsland (S),22809,WONGA,Victoria
26170,South Gippsland (S),22578,TURTONS CREEK,Victoria
26170,South Gippsland (S),21762,MOUNT BEST,Victoria
26170,South Gippsland (S),22786,WILSONS PROMONTORY,Victoria
26170,South Gippsland (S),21391,KORUMBURRA,Victoria
26170,South Gippsland (S),21370,KONGWAK,Victoria
26170,South Gippsland (S),21293,KARDELLA SOUTH,Victoria
26170,South Gippsland (S),21392,KORUMBURRA SOUTH,Victoria
26170,South Gippsland (S),20202,BENA,Victoria
26170,South Gippsland (S),21267,JUMBUNNA,Victoria
26170,South Gippsland (S),22088,POOWONG NORTH,Victoria
26170,South Gippsland (S),20053,ARAWATA,Victoria
26170,South Gippsland (S),21292,KARDELLA,Victoria
26170,South Gippsland (S),22126,RANCEBY,Victoria
26170,South Gippsland (S),21514,LOCH,Victoria
26170,South Gippsland (S),22086,POOWONG,Victoria
26170,South Gippsland (S),22087,POOWONG EAST,Victoria
26170,South Gippsland (S),22372,STRZELECKI,Victoria
26170,South Gippsland (S),21984,NYORA,Victoria
26170,South Gippsland (S),21450,LANG LANG,Victoria
26170,South Gippsland (S),21253,JEETHO,Victoria
26170,South Gippsland (S),22757,WHITELAW,Victoria
26260,Southern Grampians (S),21121,HAMILTON,Victoria
26260,Southern Grampians (S),20610,COLERAINE,Victoria
26260,Southern Grampians (S),20118,BALMORAL,Victoria
26260,Southern Grampians (S),21371,KONONGWOOTONG,Victoria
26260,Southern Grampians (S),22175,ROCKLANDS,Victoria
26260,Southern Grampians (S),22609,VASEY,Victoria
26260,Southern Grampians (S),20867,ENGLEFIELD,Victoria
26260,Southern Grampians (S),21104,GRINGEGALGONA,Victoria
26260,Southern Grampians (S),20619,COOJAR,Victoria
26260,Southern Grampians (S),20342,BRIT BRIT,Victoria
26260,Southern Grampians (S),21179,HILGAY,Victoria
26260,Southern Grampians (S),20685,CULLA,Victoria
26260,Southern Grampians (S),21134,HARROW,Victoria
26260,Southern Grampians (S),22447,TARRAYOUKYAN,Victoria
26260,Southern Grampians (S),22058,PIGEON PONDS,Victoria
26260,Southern Grampians (S),22662,WANDO VALE,Victoria
26260,Southern Grampians (S),21819,MUNTHAM,Victoria
26260,Southern Grampians (S),20574,CLOVER FLAT,Victoria
26260,Southern Grampians (S),22849,WOOTONG VALE,Victoria
26260,Southern Grampians (S),21870,NAREEN,Victoria
26260,Southern Grampians (S),22044,PENSHURST,Victoria
26260,Southern Grampians (S),20320,BRANXHOLME,Victoria
26260,Southern Grampians (S),20676,CROXTON EAST,Victoria
26260,Southern Grampians (S),20803,DUNKELD,Victoria
26260,Southern Grampians (S),20430,BYADUK,Victoria
26260,Southern Grampians (S),21041,GLENTHOMPSON,Victoria
26260,Southern Grampians (S),20263,BOCHARA,Victoria
26260,Southern Grampians (S),22924,YULECART,Victoria
26260,Southern Grampians (S),22408,TAHARA,Victoria
26260,Southern Grampians (S),21794,MOUNT NAPIER,Victoria
26260,Southern Grampians (S),20965,GAZETTE,Victoria
26260,Southern Grampians (S),22907,YATCHAW,Victoria
26260,Southern Grampians (S),22406,TABOR,Victoria
26260,Southern Grampians (S),20368,BUCKLEY SWAMP,Victoria
26260,Southern Grampians (S),20431,BYADUK NORTH,Victoria
26260,Southern Grampians (S),22450,TARRINGTON,Victoria
26260,Southern Grampians (S),22823,WOODHOUSE,Victoria
26260,Southern Grampians (S),21869,NAREEB,Victoria
26260,Southern Grampians (S),20523,CAVENDISH,Victoria
26260,Southern Grampians (S),21737,MOORALLA,Victoria
26260,Southern Grampians (S),21634,MELVILLE FOREST,Victoria
26260,Southern Grampians (S),21161,HENSLEY PARK,Victoria
26260,Southern Grampians (S),21291,KARABEAL,Victoria
26260,Southern Grampians (S),21693,MIRRANATWA,Victoria
26260,Southern Grampians (S),22619,VICTORIA VALLEY,Victoria
26260,Southern Grampians (S),22366,STRATHKELLAR,Victoria
26260,Southern Grampians (S),22692,WARRAYURE,Victoria
26260,Southern Grampians (S),21807,MOUTAJUP,Victoria
26260,Southern Grampians (S),21078,GRAMPIANS,Victoria
26260,Southern Grampians (S),22618,VICTORIA POINT,Victoria
26260,Southern Grampians (S),21749,MORGIANA,Victoria
26350,Stonnington (C),22106,PRAHRAN,Victoria
26350,Stonnington (C),22303,SOUTH YARRA,Victoria
26350,Stonnington (C),22791,WINDSOR,Victoria
26350,Stonnington (C),22534,TOORAK,Victoria
26350,Stonnington (C),20065,ARMADALE,Victoria
26350,Stonnington (C),21576,MALVERN,Victoria
26350,Stonnington (C),21385,KOOYONG,Victoria
26350,Stonnington (C),21577,MALVERN EAST,Victoria
26350,Stonnington (C),21003,GLEN IRIS,Victoria
26430,Strathbogie (S),22622,VIOLET TOWN,Victoria
26430,Strathbogie (S),22425,TAMLEUGH,Victoria
26430,Strathbogie (S),20886,EUROA,Victoria
26430,Strathbogie (S),21603,MARRAWEENEY,Victoria
26430,Strathbogie (S),20266,BOHO SOUTH,Victoria
26430,Strathbogie (S),22361,STRATHBOGIE,Victoria
26430,Strathbogie (S),20265,BOHO,Victoria
26430,Strathbogie (S),22606,UPTON HILL,Victoria
